LATITUDE,LONGITUDE,FIELD ID,SURVEY_DATE,TRAP_COUNT_RAW,TRAP_COUNT_COOKED,year,species
46.913845,-119.7167123,W05,09/10/2021,0.5,0.5,2021,BLH
46.913845,-119.7167123,W05,09/17/2021,2.5,2.5,2021,BLH
46.913845,-119.7167123,W05,09/24/2021,0,0,2021,BLH
46.913845,-119.7167123,W05,10/01/2021,0,0,2021,BLH
46.938053,-119.7505253,W06,05/07/2021,NS,-1,2021,BLH
46.938053,-119.7505253,W06,05/14/2021,1.5,1.5,2021,BLH
46.938053,-119.7505253,W06,05/21/2021,32.5,32.5,2021,BLH
46.938053,-119.7505253,W06,05/28/2021,20,20,2021,BLH
46.938053,-119.7505253,W06,06/04/2021,9.5,9.5,2021,BLH
46.938053,-119.7505253,W06,06/11/2021,42,42,2021,BLH
46.938053,-119.7505253,W06,06/18/2021,38,38,2021,BLH
46.938053,-119.7505253,W06,06/25/2021,47.5,47.5,2021,BLH
46.938053,-119.7505253,W06,07/02/2021,138.5,138.5,2021,BLH
46.938053,-119.7505253,W06,07/09/2021,NS,-1,2021,BLH
46.938053,-119.7505253,W06,07/16/2021,NS,-1,2021,BLH
46.938053,-119.7505253,W06,07/23/2021,564,564,2021,BLH
46.938053,-119.7505253,W06,07/30/2021,262.5,262.5,2021,BLH
46.938053,-119.7505253,W06,08/06/2021,205,205,2021,BLH
46.938053,-119.7505253,W06,08/13/2021,163,163,2021,BLH
46.938053,-119.7505253,W06,08/20/2021,106,106,2021,BLH
46.938053,-119.7505253,W06,08/27/2021,26,26,2021,BLH
46.938053,-119.7505253,W06,09/03/2021,7,7,2021,BLH
46.938053,-119.7505253,W06,09/10/2021,3.5,3.5,2021,BLH
46.938053,-119.7505253,W06,09/17/2021,1,1,2021,BLH
46.938053,-119.7505253,W06,09/24/2021,3,3,2021,BLH
46.938053,-119.7505253,W06,10/01/2021,10.5,10.5,2021,BLH
46.958251,-119.878469,W07,05/07/2021,NS,-1,2021,BLH
46.958251,-119.878469,W07,05/14/2021,2.5,2.5,2021,BLH
46.958251,-119.878469,W07,05/21/2021,34.5,34.5,2021,BLH
46.958251,-119.878469,W07,05/28/2021,7.5,7.5,2021,BLH
46.958251,-119.878469,W07,06/04/2021,9,9,2021,BLH
46.958251,-119.878469,W07,06/11/2021,80,80,2021,BLH
46.958251,-119.878469,W07,06/18/2021,8,8,2021,BLH
46.958251,-119.878469,W07,06/25/2021,28.5,28.5,2021,BLH
46.958251,-119.878469,W07,07/02/2021,49,49,2021,BLH
46.958251,-119.878469,W07,07/09/2021,42,42,2021,BLH
46.958251,-119.878469,W07,07/16/2021,41,41,2021,BLH
46.958251,-119.878469,W07,07/23/2021,44.5,44.5,2021,BLH
46.958251,-119.878469,W07,07/30/2021,48.5,48.5,2021,BLH
46.958251,-119.878469,W07,08/06/2021,76.5,76.5,2021,BLH
46.958251,-119.878469,W07,08/13/2021,27,27,2021,BLH
46.958251,-119.878469,W07,08/20/2021,53.5,53.5,2021,BLH
46.958251,-119.878469,W07,08/27/2021,17,17,2021,BLH
46.958251,-119.878469,W07,09/03/2021,30.5,30.5,2021,BLH
46.958251,-119.878469,W07,09/10/2021,3,3,2021,BLH
46.958251,-119.878469,W07,09/17/2021,6.5,6.5,2021,BLH
46.958251,-119.878469,W07,09/24/2021,7.5,7.5,2021,BLH
46.958251,-119.878469,W07,10/01/2021,54,54,2021,BLH
47.044444,-119.8322002,W08,05/07/2021,NS,-1,2021,BLH
47.044444,-119.8322002,W08,05/14/2021,0,0,2021,BLH
47.044444,-119.8322002,W08,05/21/2021,2,2,2021,BLH
47.044444,-119.8322002,W08,05/28/2021,1.5,1.5,2021,BLH
47.044444,-119.8322002,W08,06/04/2021,0,0,2021,BLH
47.044444,-119.8322002,W08,06/11/2021,7,7,2021,BLH
47.044444,-119.8322002,W08,06/18/2021,4,4,2021,BLH
47.044444,-119.8322002,W08,06/25/2021,13.5,13.5,2021,BLH
47.044444,-119.8322002,W08,07/02/2021,14.5,14.5,2021,BLH
47.044444,-119.8322002,W08,07/09/2021,12.5,12.5,2021,BLH
47.044444,-119.8322002,W08,07/16/2021,13.5,13.5,2021,BLH
47.044444,-119.8322002,W08,07/23/2021,21,21,2021,BLH
47.044444,-119.8322002,W08,07/30/2021,32,32,2021,BLH
47.044444,-119.8322002,W08,08/06/2021,9.5,9.5,2021,BLH
47.044444,-119.8322002,W08,08/13/2021,18,18,2021,BLH
47.044444,-119.8322002,W08,08/20/2021,20,20,2021,BLH
47.044444,-119.8322002,W08,08/27/2021,19.5,19.5,2021,BLH
47.044444,-119.8322002,W08,09/03/2021,6.5,6.5,2021,BLH
47.044444,-119.8322002,W08,09/10/2021,0.5,0.5,2021,BLH
47.044444,-119.8322002,W08,09/17/2021,0,0,2021,BLH
47.044444,-119.8322002,W08,09/24/2021,1,1,2021,BLH
47.044444,-119.8322002,W08,10/01/2021,1,1,2021,BLH
46.679233,-119.890308,W09,05/07/2021,NS,-1,2021,BLH
46.679233,-119.890308,W09,05/14/2021,NS,-1,2021,BLH
46.679233,-119.890308,W09,05/21/2021,133.5,133.5,2021,BLH
46.679233,-119.890308,W09,05/28/2021,15,15,2021,BLH
46.679233,-119.890308,W09,06/04/2021,31.5,31.5,2021,BLH
46.679233,-119.890308,W09,06/11/2021,219,219,2021,BLH
46.679233,-119.890308,W09,06/18/2021,30.5,30.5,2021,BLH
46.679233,-119.890308,W09,06/25/2021,27,27,2021,BLH
46.679233,-119.890308,W09,07/02/2021,42,42,2021,BLH
46.679233,-119.890308,W09,07/09/2021,48,48,2021,BLH
46.679233,-119.890308,W09,07/16/2021,62,62,2021,BLH
46.679233,-119.890308,W09,07/23/2021,57,57,2021,BLH
46.679233,-119.890308,W09,07/30/2021,71,71,2021,BLH
46.679233,-119.890308,W09,08/06/2021,43,43,2021,BLH
46.679233,-119.890308,W09,08/13/2021,48.5,48.5,2021,BLH
46.679233,-119.890308,W09,08/20/2021,54,54,2021,BLH
46.679233,-119.890308,W09,08/27/2021,15.5,15.5,2021,BLH
46.679233,-119.890308,W09,09/03/2021,11.5,11.5,2021,BLH
46.679233,-119.890308,W09,09/10/2021,10.5,10.5,2021,BLH
46.679233,-119.890308,W09,09/17/2021,NS,-1,2021,BLH
46.679233,-119.890308,W09,09/24/2021,9.5,9.5,2021,BLH
46.679233,-119.890308,W09,10/01/2021,4.5,4.5,2021,BLH
46.739508,-119.738041,W10,05/07/2021,NS,-1,2021,BLH
46.739508,-119.738041,W10,05/14/2021,32.5,32.5,2021,BLH
46.739508,-119.738041,W10,05/21/2021,141,141,2021,BLH
46.739508,-119.738041,W10,05/28/2021,35.5,35.5,2021,BLH
46.739508,-119.738041,W10,06/04/2021,59.5,59.5,2021,BLH
46.739508,-119.738041,W10,06/11/2021,174.5,174.5,2021,BLH
46.739508,-119.738041,W10,06/18/2021,67,67,2021,BLH
46.739508,-119.738041,W10,06/25/2021,34,34,2021,BLH
46.739508,-119.738041,W10,07/02/2021,32.5,32.5,2021,BLH
46.739508,-119.738041,W10,07/09/2021,29.5,29.5,2021,BLH
46.739508,-119.738041,W10,07/16/2021,11.5,11.5,2021,BLH
46.739508,-119.738041,W10,07/23/2021,29,29,2021,BLH
46.739508,-119.738041,W10,07/30/2021,35.5,35.5,2021,BLH
46.739508,-119.738041,W10,08/06/2021,21.5,21.5,2021,BLH
46.739508,-119.738041,W10,08/13/2021,15.5,15.5,2021,BLH
46.739508,-119.738041,W10,08/20/2021,31.5,31.5,2021,BLH
46.739508,-119.738041,W10,08/27/2021,8,8,2021,BLH
46.739508,-119.738041,W10,09/03/2021,2,2,2021,BLH
46.739508,-119.738041,W10,09/10/2021,0,0,2021,BLH
46.739508,-119.738041,W10,09/17/2021,3,3,2021,BLH
46.739508,-119.738041,W10,09/24/2021,2,2,2021,BLH
46.739508,-119.738041,W10,10/01/2021,3,3,2021,BLH
47.184851,-119.597528,NC1,05/07/2021,NS,-1,2021,BLH
47.184851,-119.597528,NC1,05/14/2021,0,0,2021,BLH
47.184851,-119.597528,NC1,05/21/2021,2.5,2.5,2021,BLH
47.184851,-119.597528,NC1,05/28/2021,0.5,0.5,2021,BLH
47.184851,-119.597528,NC1,06/04/2021,3,3,2021,BLH
47.184851,-119.597528,NC1,06/11/2021,8,8,2021,BLH
47.184851,-119.597528,NC1,06/18/2021,4,4,2021,BLH
47.184851,-119.597528,NC1,06/25/2021,14,14,2021,BLH
47.184851,-119.597528,NC1,07/02/2021,17.5,17.5,2021,BLH
47.184851,-119.597528,NC1,07/09/2021,12,12,2021,BLH
47.184851,-119.597528,NC1,07/16/2021,1.5,1.5,2021,BLH
47.184851,-119.597528,NC1,07/23/2021,2,2,2021,BLH
47.184851,-119.597528,NC1,07/30/2021,2,2,2021,BLH
47.184851,-119.597528,NC1,08/06/2021,3,3,2021,BLH
47.184851,-119.597528,NC1,08/13/2021,1.5,1.5,2021,BLH
47.184851,-119.597528,NC1,08/20/2021,3.5,3.5,2021,BLH
47.184851,-119.597528,NC1,08/27/2021,1.5,1.5,2021,BLH
47.184851,-119.597528,NC1,09/03/2021,1,1,2021,BLH
47.184851,-119.597528,NC1,09/10/2021,NS,-1,2021,BLH
47.184851,-119.597528,NC1,09/17/2021,1.5,1.5,2021,BLH
47.184851,-119.597528,NC1,09/24/2021,0.5,0.5,2021,BLH
47.184851,-119.597528,NC1,10/01/2021,2.5,2.5,2021,BLH
47.150771,-119.618056,NC2,05/07/2021,NS,-1,2021,BLH
47.150771,-119.618056,NC2,05/14/2021,0.5,0.5,2021,BLH
47.150771,-119.618056,NC2,05/21/2021,17,17,2021,BLH
47.150771,-119.618056,NC2,05/28/2021,6.5,6.5,2021,BLH
47.150771,-119.618056,NC2,06/04/2021,33,33,2021,BLH
47.150771,-119.618056,NC2,06/11/2021,11,11,2021,BLH
47.150771,-119.618056,NC2,06/18/2021,9.5,9.5,2021,BLH
47.150771,-119.618056,NC2,06/25/2021,13.5,13.5,2021,BLH
47.150771,-119.618056,NC2,07/02/2021,12,12,2021,BLH
47.150771,-119.618056,NC2,07/09/2021,3,3,2021,BLH
47.150771,-119.618056,NC2,07/16/2021,3,3,2021,BLH
47.150771,-119.618056,NC2,07/23/2021,4,4,2021,BLH
47.150771,-119.618056,NC2,07/30/2021,1.5,1.5,2021,BLH
47.150771,-119.618056,NC2,08/06/2021,2,2,2021,BLH
47.150771,-119.618056,NC2,08/13/2021,1.5,1.5,2021,BLH
47.150771,-119.618056,NC2,08/20/2021,2.5,2.5,2021,BLH
47.150771,-119.618056,NC2,08/27/2021,3,3,2021,BLH
47.150771,-119.618056,NC2,09/03/2021,3,3,2021,BLH
47.150771,-119.618056,NC2,09/10/2021,0,0,2021,BLH
47.150771,-119.618056,NC2,09/17/2021,0.5,0.5,2021,BLH
47.150771,-119.618056,NC2,09/24/2021,2,2,2021,BLH
47.150771,-119.618056,NC2,10/01/2021,3,3,2021,BLH
47.073844,-119.6907432,NC3,05/07/2021,NS,-1,2021,BLH
47.073844,-119.6907432,NC3,05/14/2021,0,0,2021,BLH
47.073844,-119.6907432,NC3,05/21/2021,4,4,2021,BLH
47.073844,-119.6907432,NC3,05/28/2021,1,1,2021,BLH
47.073844,-119.6907432,NC3,06/04/2021,NS,-1,2021,BLH
47.073844,-119.6907432,NC3,06/11/2021,11,11,2021,BLH
47.073844,-119.6907432,NC3,06/18/2021,4.5,4.5,2021,BLH
47.073844,-119.6907432,NC3,06/25/2021,7.5,7.5,2021,BLH
47.073844,-119.6907432,NC3,07/02/2021,12,12,2021,BLH
47.073844,-119.6907432,NC3,07/09/2021,3,3,2021,BLH
47.073844,-119.6907432,NC3,07/16/2021,3,3,2021,BLH
47.073844,-119.6907432,NC3,07/23/2021,1,1,2021,BLH
47.073844,-119.6907432,NC3,07/30/2021,3.5,3.5,2021,BLH
47.073844,-119.6907432,NC3,08/06/2021,12.5,12.5,2021,BLH
47.073844,-119.6907432,NC3,08/13/2021,8.5,8.5,2021,BLH
47.073844,-119.6907432,NC3,08/20/2021,25,25,2021,BLH
47.073844,-119.6907432,NC3,08/27/2021,4,4,2021,BLH
47.073844,-119.6907432,NC3,09/03/2021,2.5,2.5,2021,BLH
47.073844,-119.6907432,NC3,09/10/2021,1.5,1.5,2021,BLH
47.073844,-119.6907432,NC3,09/17/2021,3,3,2021,BLH
47.073844,-119.6907432,NC3,09/24/2021,1,1,2021,BLH
47.073844,-119.6907432,NC3,10/01/2021,4,4,2021,BLH
46.920591,-119.5500741,NC4,05/07/2021,NS,-1,2021,BLH
46.920591,-119.5500741,NC4,05/14/2021,1.5,1.5,2021,BLH
46.920591,-119.5500741,NC4,05/21/2021,18,18,2021,BLH
46.920591,-119.5500741,NC4,05/28/2021,41.5,41.5,2021,BLH
46.920591,-119.5500741,NC4,06/04/2021,29.5,29.5,2021,BLH
46.920591,-119.5500741,NC4,06/11/2021,29.5,29.5,2021,BLH
46.920591,-119.5500741,NC4,06/18/2021,23,23,2021,BLH
46.920591,-119.5500741,NC4,06/25/2021,41,41,2021,BLH
46.920591,-119.5500741,NC4,07/02/2021,72.5,72.5,2021,BLH
46.920591,-119.5500741,NC4,07/09/2021,62.5,62.5,2021,BLH
46.920591,-119.5500741,NC4,07/16/2021,65,65,2021,BLH
46.920591,-119.5500741,NC4,07/23/2021,80.5,80.5,2021,BLH
46.920591,-119.5500741,NC4,07/30/2021,43,43,2021,BLH
46.920591,-119.5500741,NC4,08/06/2021,31.5,31.5,2021,BLH
46.920591,-119.5500741,NC4,08/13/2021,43,43,2021,BLH
46.920591,-119.5500741,NC4,08/20/2021,NS,-1,2021,BLH
46.920591,-119.5500741,NC4,08/27/2021,135,135,2021,BLH
46.920591,-119.5500741,NC4,09/03/2021,21.5,21.5,2021,BLH
46.920591,-119.5500741,NC4,09/10/2021,5,5,2021,BLH
46.920591,-119.5500741,NC4,09/17/2021,3.5,3.5,2021,BLH
46.920591,-119.5500741,NC4,09/24/2021,4,4,2021,BLH
46.920591,-119.5500741,NC4,10/01/2021,4,4,2021,BLH
46.890281,-119.334284,NC5,05/07/2021,NS,-1,2021,BLH
46.890281,-119.334284,NC5,05/14/2021,3,3,2021,BLH
46.890281,-119.334284,NC5,05/21/2021,106,106,2021,BLH
46.890281,-119.334284,NC5,05/28/2021,69,69,2021,BLH
46.890281,-119.334284,NC5,06/04/2021,66,66,2021,BLH
46.890281,-119.334284,NC5,06/11/2021,184.5,184.5,2021,BLH
46.890281,-119.334284,NC5,06/18/2021,30.5,30.5,2021,BLH
46.890281,-119.334284,NC5,06/25/2021,151.5,151.5,2021,BLH
46.890281,-119.334284,NC5,07/02/2021,233.5,233.5,2021,BLH
46.890281,-119.334284,NC5,07/09/2021,141,141,2021,BLH
46.890281,-119.334284,NC5,07/16/2021,123.5,123.5,2021,BLH
46.890281,-119.334284,NC5,07/23/2021,132,132,2021,BLH
46.890281,-119.334284,NC5,07/30/2021,100,100,2021,BLH
46.890281,-119.334284,NC5,08/06/2021,151,151,2021,BLH
46.890281,-119.334284,NC5,08/13/2021,81,81,2021,BLH
46.890281,-119.334284,NC5,08/20/2021,109.5,109.5,2021,BLH
46.890281,-119.334284,NC5,08/27/2021,48,48,2021,BLH
46.890281,-119.334284,NC5,09/03/2021,14,14,2021,BLH
46.890281,-119.334284,NC5,09/10/2021,17,17,2021,BLH
46.890281,-119.334284,NC5,09/17/2021,8.5,8.5,2021,BLH
46.890281,-119.334284,NC5,09/24/2021,2,2,2021,BLH
46.890281,-119.334284,NC5,10/01/2021,17,17,2021,BLH
47.074149,-119.530838,NC6,05/07/2021,NS,-1,2021,BLH
47.074149,-119.530838,NC6,05/14/2021,0.5,0.5,2021,BLH
47.074149,-119.530838,NC6,05/21/2021,17,17,2021,BLH
47.074149,-119.530838,NC6,05/28/2021,1.5,1.5,2021,BLH
47.074149,-119.530838,NC6,06/04/2021,22,22,2021,BLH
47.074149,-119.530838,NC6,06/11/2021,63.5,63.5,2021,BLH
47.074149,-119.530838,NC6,06/18/2021,39.5,39.5,2021,BLH
47.074149,-119.530838,NC6,06/25/2021,56.5,56.5,2021,BLH
47.074149,-119.530838,NC6,07/02/2021,52.5,52.5,2021,BLH
47.074149,-119.530838,NC6,07/09/2021,13,13,2021,BLH
47.074149,-119.530838,NC6,07/16/2021,4.5,4.5,2021,BLH
47.074149,-119.530838,NC6,07/23/2021,17.5,17.5,2021,BLH
47.074149,-119.530838,NC6,07/30/2021,11,11,2021,BLH
47.074149,-119.530838,NC6,08/06/2021,29,29,2021,BLH
47.074149,-119.530838,NC6,08/13/2021,25.5,25.5,2021,BLH
47.074149,-119.530838,NC6,08/20/2021,30,30,2021,BLH
47.074149,-119.530838,NC6,08/27/2021,8.5,8.5,2021,BLH
47.074149,-119.530838,NC6,09/03/2021,7,7,2021,BLH
47.074149,-119.530838,NC6,09/10/2021,6,6,2021,BLH
47.074149,-119.530838,NC6,09/17/2021,3,3,2021,BLH
47.074149,-119.530838,NC6,09/24/2021,2.5,2.5,2021,BLH
47.074149,-119.530838,NC6,10/01/2021,7.5,7.5,2021,BLH
46.724149,-119.282682,NC7,05/07/2021,NS,-1,2021,BLH
46.724149,-119.282682,NC7,05/14/2021,3,3,2021,BLH
46.724149,-119.282682,NC7,05/21/2021,52.5,52.5,2021,BLH
46.724149,-119.282682,NC7,05/28/2021,11.5,11.5,2021,BLH
46.724149,-119.282682,NC7,06/04/2021,26,26,2021,BLH
46.724149,-119.282682,NC7,06/11/2021,86.5,86.5,2021,BLH
46.724149,-119.282682,NC7,06/18/2021,24.5,24.5,2021,BLH
46.724149,-119.282682,NC7,06/25/2021,38,38,2021,BLH
46.724149,-119.282682,NC7,07/02/2021,44,44,2021,BLH
46.724149,-119.282682,NC7,07/09/2021,17.5,17.5,2021,BLH
46.724149,-119.282682,NC7,07/16/2021,10.5,10.5,2021,BLH
46.724149,-119.282682,NC7,07/23/2021,11.5,11.5,2021,BLH
46.724149,-119.282682,NC7,07/30/2021,11.5,11.5,2021,BLH
46.724149,-119.282682,NC7,08/06/2021,22.5,22.5,2021,BLH
46.724149,-119.282682,NC7,08/13/2021,13,13,2021,BLH
46.724149,-119.282682,NC7,08/20/2021,20,20,2021,BLH
46.724149,-119.282682,NC7,08/27/2021,4,4,2021,BLH
46.724149,-119.282682,NC7,09/03/2021,1,1,2021,BLH
46.724149,-119.282682,NC7,09/10/2021,5,5,2021,BLH
46.724149,-119.282682,NC7,09/17/2021,4.5,4.5,2021,BLH
46.724149,-119.282682,NC7,09/24/2021,5,5,2021,BLH
46.724149,-119.282682,NC7,10/01/2021,7.5,7.5,2021,BLH
47.144882,-119.1287406,N01,05/07/2021,NS,-1,2021,BLH
47.144882,-119.1287406,N01,05/14/2021,0,0,2021,BLH
47.144882,-119.1287406,N01,05/21/2021,5,5,2021,BLH
47.144882,-119.1287406,N01,05/28/2021,0,0,2021,BLH
47.144882,-119.1287406,N01,06/04/2021,5.5,5.5,2021,BLH
47.144882,-119.1287406,N01,06/11/2021,9,9,2021,BLH
47.144882,-119.1287406,N01,06/18/2021,1.5,1.5,2021,BLH
47.144882,-119.1287406,N01,06/25/2021,17,17,2021,BLH
47.144882,-119.1287406,N01,07/02/2021,13,13,2021,BLH
47.144882,-119.1287406,N01,07/09/2021,1.5,1.5,2021,BLH
47.144882,-119.1287406,N01,07/16/2021,3.5,3.5,2021,BLH
47.144882,-119.1287406,N01,07/23/2021,3,3,2021,BLH
47.144882,-119.1287406,N01,07/30/2021,14,14,2021,BLH
47.144882,-119.1287406,N01,08/06/2021,7.5,7.5,2021,BLH
47.144882,-119.1287406,N01,08/13/2021,8,8,2021,BLH
47.144882,-119.1287406,N01,08/20/2021,15,15,2021,BLH
47.144882,-119.1287406,N01,08/27/2021,5.5,5.5,2021,BLH
47.144882,-119.1287406,N01,09/03/2021,4.5,4.5,2021,BLH
47.144882,-119.1287406,N01,09/10/2021,1.5,1.5,2021,BLH
47.144882,-119.1287406,N01,09/17/2021,2,2,2021,BLH
47.144882,-119.1287406,N01,09/24/2021,4,4,2021,BLH
47.144882,-119.1287406,N01,10/01/2021,17.5,17.5,2021,BLH
47.108373,-119.0581154,N02,05/07/2021,NS,-1,2021,BLH
47.108373,-119.0581154,N02,05/14/2021,0,0,2021,BLH
47.108373,-119.0581154,N02,05/21/2021,0.5,0.5,2021,BLH
47.108373,-119.0581154,N02,05/28/2021,0.5,0.5,2021,BLH
47.108373,-119.0581154,N02,06/04/2021,1.5,1.5,2021,BLH
47.108373,-119.0581154,N02,06/11/2021,3.5,3.5,2021,BLH
47.108373,-119.0581154,N02,06/18/2021,0.5,0.5,2021,BLH
47.108373,-119.0581154,N02,06/25/2021,1.5,1.5,2021,BLH
47.108373,-119.0581154,N02,07/02/2021,9.5,9.5,2021,BLH
47.108373,-119.0581154,N02,07/09/2021,14,14,2021,BLH
47.108373,-119.0581154,N02,07/16/2021,7,7,2021,BLH
47.108373,-119.0581154,N02,07/23/2021,17.5,17.5,2021,BLH
47.108373,-119.0581154,N02,07/30/2021,21,21,2021,BLH
47.108373,-119.0581154,N02,08/06/2021,28.5,28.5,2021,BLH
47.108373,-119.0581154,N02,08/13/2021,13.5,13.5,2021,BLH
47.108373,-119.0581154,N02,08/20/2021,47.5,47.5,2021,BLH
47.108373,-119.0581154,N02,08/27/2021,10.5,10.5,2021,BLH
47.108373,-119.0581154,N02,09/03/2021,13,13,2021,BLH
47.108373,-119.0581154,N02,09/10/2021,10,10,2021,BLH
47.108373,-119.0581154,N02,09/17/2021,5.5,5.5,2021,BLH
47.108373,-119.0581154,N02,09/24/2021,21,21,2021,BLH
47.108373,-119.0581154,N02,10/01/2021,2,2,2021,BLH
47.072338,-119.132648,N03,05/07/2021,NS,-1,2021,BLH
47.072338,-119.132648,N03,05/14/2021,6.5,6.5,2021,BLH
47.072338,-119.132648,N03,05/21/2021,92,92,2021,BLH
47.072338,-119.132648,N03,05/28/2021,12,12,2021,BLH
47.072338,-119.132648,N03,06/04/2021,86.5,86.5,2021,BLH
47.072338,-119.132648,N03,06/11/2021,99.5,99.5,2021,BLH
47.072338,-119.132648,N03,06/18/2021,116,116,2021,BLH
47.072338,-119.132648,N03,06/25/2021,112.5,112.5,2021,BLH
47.072338,-119.132648,N03,07/02/2021,104,104,2021,BLH
47.072338,-119.132648,N03,07/09/2021,34,34,2021,BLH
47.072338,-119.132648,N03,07/16/2021,54.5,54.5,2021,BLH
47.072338,-119.132648,N03,07/23/2021,85.5,85.5,2021,BLH
47.072338,-119.132648,N03,07/30/2021,78,78,2021,BLH
47.072338,-119.132648,N03,08/06/2021,83.5,83.5,2021,BLH
47.072338,-119.132648,N03,08/13/2021,61.5,61.5,2021,BLH
47.072338,-119.132648,N03,08/20/2021,41.5,41.5,2021,BLH
47.072338,-119.132648,N03,08/27/2021,17,17,2021,BLH
47.072338,-119.132648,N03,09/03/2021,15,15,2021,BLH
47.072338,-119.132648,N03,09/10/2021,8.5,8.5,2021,BLH
47.072338,-119.132648,N03,09/17/2021,9.5,9.5,2021,BLH
47.072338,-119.132648,N03,09/24/2021,9.5,9.5,2021,BLH
47.072338,-119.132648,N03,10/01/2021,26.5,26.5,2021,BLH
47.049615,-118.94063,N04,05/07/2021,NS,-1,2021,BLH
47.049615,-118.94063,N04,05/14/2021,1,1,2021,BLH
47.049615,-118.94063,N04,05/21/2021,15.5,15.5,2021,BLH
47.049615,-118.94063,N04,05/28/2021,1.5,1.5,2021,BLH
47.049615,-118.94063,N04,06/04/2021,19,19,2021,BLH
47.049615,-118.94063,N04,06/11/2021,65,65,2021,BLH
47.049615,-118.94063,N04,06/18/2021,25,25,2021,BLH
47.049615,-118.94063,N04,06/25/2021,59,59,2021,BLH
47.049615,-118.94063,N04,07/02/2021,106.5,106.5,2021,BLH
47.049615,-118.94063,N04,07/09/2021,49.5,49.5,2021,BLH
47.049615,-118.94063,N04,07/16/2021,53,53,2021,BLH
47.049615,-118.94063,N04,07/23/2021,47,47,2021,BLH
47.049615,-118.94063,N04,07/30/2021,NS,-1,2021,BLH
47.049615,-118.94063,N04,08/06/2021,139.5,139.5,2021,BLH
47.049615,-118.94063,N04,08/13/2021,NS,-1,2021,BLH
47.049615,-118.94063,N04,08/20/2021,40,40,2021,BLH
47.049615,-118.94063,N04,08/27/2021,NS,-1,2021,BLH
47.049615,-118.94063,N04,09/03/2021,87.5,87.5,2021,BLH
47.049615,-118.94063,N04,09/10/2021,8,8,2021,BLH
47.049615,-118.94063,N04,09/17/2021,3,3,2021,BLH
47.049615,-118.94063,N04,09/24/2021,NS,-1,2021,BLH
47.049615,-118.94063,N04,10/01/2021,NS,-1,2021,BLH
46.975274,-118.994044,N05,05/07/2021,NS,-1,2021,BLH
46.975274,-118.994044,N05,05/14/2021,3.5,3.5,2021,BLH
46.975274,-118.994044,N05,05/21/2021,8.5,8.5,2021,BLH
46.975274,-118.994044,N05,05/28/2021,10,10,2021,BLH
46.975274,-118.994044,N05,06/04/2021,12.5,12.5,2021,BLH
46.975274,-118.994044,N05,06/11/2021,54,54,2021,BLH
46.975274,-118.994044,N05,06/18/2021,22,22,2021,BLH
46.975274,-118.994044,N05,06/25/2021,33,33,2021,BLH
46.975274,-118.994044,N05,07/02/2021,39,39,2021,BLH
46.975274,-118.994044,N05,07/09/2021,47,47,2021,BLH
46.975274,-118.994044,N05,07/16/2021,54,54,2021,BLH
46.975274,-118.994044,N05,07/23/2021,50,50,2021,BLH
46.975274,-118.994044,N05,07/30/2021,23.5,23.5,2021,BLH
46.975274,-118.994044,N05,08/06/2021,38,38,2021,BLH
46.975274,-118.994044,N05,08/13/2021,14,14,2021,BLH
46.975274,-118.994044,N05,08/20/2021,28.5,28.5,2021,BLH
46.975274,-118.994044,N05,08/27/2021,4.5,4.5,2021,BLH
46.975274,-118.994044,N05,09/03/2021,2.5,2.5,2021,BLH
46.975274,-118.994044,N05,09/10/2021,5.5,5.5,2021,BLH
46.975274,-118.994044,N05,09/17/2021,3.5,3.5,2021,BLH
46.975274,-118.994044,N05,09/24/2021,2,2,2021,BLH
46.975274,-118.994044,N05,10/01/2021,2,2,2021,BLH
46.975274,-118.994049,N06,05/07/2021,NS,-1,2021,BLH
46.975274,-118.994049,N06,05/14/2021,0,0,2021,BLH
46.975274,-118.994049,N06,05/21/2021,2,2,2021,BLH
46.975274,-118.994049,N06,05/28/2021,4.5,4.5,2021,BLH
46.975274,-118.994049,N06,06/04/2021,21.5,21.5,2021,BLH
46.975274,-118.994049,N06,06/11/2021,13.5,13.5,2021,BLH
46.975274,-118.994049,N06,06/18/2021,20,20,2021,BLH
46.975274,-118.994049,N06,06/25/2021,21.5,21.5,2021,BLH
46.975274,-118.994049,N06,07/02/2021,16,16,2021,BLH
46.975274,-118.994049,N06,07/09/2021,8,8,2021,BLH
46.975274,-118.994049,N06,07/16/2021,11.5,11.5,2021,BLH
46.975274,-118.994049,N06,07/23/2021,9.5,9.5,2021,BLH
46.975274,-118.994049,N06,07/30/2021,3.5,3.5,2021,BLH
46.975274,-118.994049,N06,08/06/2021,8,8,2021,BLH
46.975274,-118.994049,N06,08/13/2021,4.5,4.5,2021,BLH
46.975274,-118.994049,N06,08/20/2021,4,4,2021,BLH
46.975274,-118.994049,N06,08/27/2021,6,6,2021,BLH
46.975274,-118.994049,N06,09/03/2021,2.5,2.5,2021,BLH
46.975274,-118.994049,N06,09/10/2021,1.5,1.5,2021,BLH
46.975274,-118.994049,N06,09/17/2021,9,9,2021,BLH
46.975274,-118.994049,N06,09/24/2021,18.5,18.5,2021,BLH
46.975274,-118.994049,N06,10/01/2021,NS,-1,2021,BLH
46.821887,-118.952056,N07,05/07/2021,NS,-1,2021,BLH
46.821887,-118.952056,N07,05/14/2021,0.5,0.5,2021,BLH
